|user_idh|post_idh|Self-direction|Stimulation|Hedonism|Achievement|Power|Security|Conformity|Tradition|Benevolence|Universalism
73|df84f0412ae1ae2cea9fd0e00d1b7cdd40e5a1beb6d5ad161b5a5782897923ca|df17e0b6c4a34d5d5e3c6e22af51383c5cee4e8011568d8807a438bfc0ab6cdc|1,1,0,1,0|1,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
74|576ff041d75bd7e1315f2a4e6b47d3b5d0f1a58385f579d5acb65ff3cb464ba6|2f2b945892a9a09eed68d4c46c2d714da93f9e88453bf3f28db34fde2d85463d|1,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,0|0,0,0,0,0
75|6fc6e3fcc12da9e517e7eb3dda0dda3084203a4425227714145a3feba3768913|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|0,0,0,1,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
76|d51a86abbf95a09eb0e3ee2a1b1f534984c108d13698324fc7bf8def7c08a0f2|74034d97fdd662f2e6fc0e3d3b997996f24df6e234bd560da65ed5c87582c188|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
77|e21d95168fcf51d4f8ceb745da8c72f642d041fd2d4fa1627dd8ca6ae6979037|5cbe8c64eca7017e987b22d60e5c7d9a502eeef97ba842c64f384c6850818cc9|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
78|f99f276680148cfe2e2b91d3fa51925714fb94c055e7d8068f374350aa8e5962|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|0,0,0,1,1|1,0,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
79|d233dbb8c82049efb61ad80389666acd8699c32d3900f4bbe6cf75de404dcd91|22464ea56dd7e7054c27b36742a6beee060145d269f365bd6e7748c5df666650|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,1|1,1,1,1,1|0,1,0,0,0
80|93f4480e2e6073597405cc63577c65a739a67de1a1a976079b09a0fda66a4cd6|8677a0233d1a8a4a3dd8cd443f445b625eff32ed8d0c2466a7148d6691164f6c|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
81|c3b5aed1d08975c13ada1bf45eee4daa9751dca62b9e1b7cd999796d6afdfd25|5408bb31b4e10b3172c1122f81d7bb23b9fcf76f872d09acc1ee8e27648f6f3a|1,1,1,1,1|0,0,1,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
82|a8e9ee63f16ba624479348b21bdb8be1e79fd5b12a1364309d0e5133a39d8daa|0c7e9d85ebc2557a187c393647ac5a372dd3d66b2a1299571c79bd04fe01d72b|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
83|5d5fa73c5bdd4e7cc6e2b7cff5d6382b2ea19b8f6f791a573c9db9186bc441ce|dd44da18aff7d19dfe42e8bf1e3fe93fc0a24453e24a616a2531b92f6e785402|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,1,0,1
84|5694e647223c2f5d1a1fa5a9cf46c89780142d1ae0aff3a485c12d0aa89c066e|14904604aa4a51dd20e9a48a66e9a487fcd5d2bf52d857317b8ae2cc35a26fb3|0,0,1,1,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
85|4520772f63fab2a6e14763a1596d28ddcdfd8dc332186e32cb77f23f8791ae76|be743e000a1039b9ec5b952e6a43c67d0a3213fc8a07bdbcc348b98d9f569551|1,1,1,1,1|0,0,0,0,1|0,0,0,0,0|0,1,1,1,1|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
86|f65360a7beb3fc317ccc57acb2e4f885ef6b37fe536ea09261fb20d6c38951bf|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|1,1,1,1,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0
87|ca5c92cd8481189df9a5036befa1a125a902a198398c17502ba5e51cf3d7723f|03a4b4f30fa58d41a571ae18bd00d9c2c5757e5f386c1dd498dfdfc1a166b095|0,0,1,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
88|7e69eaab18bea8f1da4c2ec567f4d0f58fc940620bb028a21e98c24f3c0acefc|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|1,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
89|d16f0ad2a4ebde5611003b363ad6257578823799268becc4c70c40a5a1434cc5|1b2c6c6c622750fe86f00130291d8ea3c79d9baa161221f338d4b3808257e9ac|1,0,1,0,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0
90|50e3ffe58dadc6b2e85709c95fc8935d66243199d2d33a1a8348cd33ae5a495c|cabaffae1fd74c915a409929b139f1a0a1564374366fd77c7acb2b48ef22a264|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|0,0,0,0,1
91|f8452bae6da36d81932c7ad1d9b0224ea458947883ff30fe39fba45190da367f|f9905a3db55f3f874da99491582a6c71c55ed4a3ad8c3d8ba22c73566b23d09a|1,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
92|01db810d4a10d180f66510d736b161c5327a52818dec0808ea2659ebcac0aca9|57dfd2d9571854c359af5ca0344bb502f1d5289525350bf9be047dda7e2568c8|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0
93|cf630973c1b426f8fba5ce29694f45711f8dd3ef3344d2d8defcd110c5885d71|1e1c46c6f746b1d2e2ad64d37968aa1aa7a81a68c8d838e735438fd9b4e06e3a|1,1,0,1,1|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
94|37fdbe10bf6bca21435447fcb10dcf92322c0f770dcc9be22bb30847138149de|3d4fc36750110b34996941c93abb9f70427380804ed8dac43e686d6eb528136d|1,1,0,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|1,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
95|5817bc01f9e2a3baa9891d6879bfa2c03b8b0fc5e1a145c3ab4b5edaaa304e6d|8ab2ecb6846f6b7ca327ad46b707bcc7589ba52a2f1c56afa01928e99ac38005|1,0,1,1,1|1,0,1,1,1|0,0,0,0,0|0,0,0,0,1|0,0,1,1,1|1,1,1,1,1|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
96|2f78b50203d135141a37559b0ce2203c92d177ca1351ac0f4abcf41a6a6e238d|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|1,0,0,0,1|0,0,1,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
97|c7a75623bd0cfcc5d80deea1d2655174f82ac9e3ad700a53ffbbf627bae531cc|aa7d9929a01d48d66e3603162a8a28915829015872d165a70e2f2d5478ad51db|1,0,1,0,0|1,0,0,0,0|0,0,0,0,0|1,1,0,1,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
98|0df07adac20fab9e2c73f08e7a26a0f788449a5c9fb8f7af1ad66a374b22a559|5ae92019e17439d132be6326be9f560cdd4e86f4dc7a27cd52210980a4c5bdda|1,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|0,1,1,1,1|1,1,1,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0
99|ad010ee1ca14f44b05ba9d7b7570ed462cc2335d6f78666b8ea6704cb70bb525|4cc5604cb9462307503659d72935f1c87e4a3ef73ddfaeefa9929f8b0aac6968|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|1,1,1,1,1|0,0,0,0,0
100|5803057846ff00dfec5e2e2718dd29512811b3dd8256c9518827b0ea3ece6776|77a522df706def1f926c8373310b3a05bf5d4eee6b11d6840a82ad0a3265f7b3|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
101|ed342290302fb67d70c3ca67a0c86bf649c5e560a43fb1d92b3ed52d6e7171d9|ecab2b24950cee27b798922ef6ab9359e7840f633f647c0ada5c2b380235a0c9|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,1|0,0,1,0,0|0,1,1,1,0
102|0344163ff54430c9ac3fd86009e6a561f74dc461d4c806fa4f133d4c324d2147|9bd281334b422c90b4868db0dfd0e6e0f38d74959a92486a61a0eedc17eb6899|0,1,0,1,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
103|d728c978388ae457fdbde90add6083ae8e4a4ab1c1dcab344ae1e66d17ded52d|d44dc9a52e6b9641f98d3e20a294fb8c3cc5fd148c14edbd06844771f8d95ca5|0,0,0,1,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,1
104|7a4bdf89152735dcc0ad0e49fc6ae916e40c8b549bf9ad0eb8e394174911dc1e|610b15d84528522d97e86e0db3153b835f3b9ad4da96d46bfe986d0221c7b252|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
105|49d06f937a382f298c40918b0143f7d482b984d7ffc43e80a0517f0cf4d4d30e|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0
106|b56b16d97e2542639abbe0946c7d19c16361ff737383c4f8ff83552bf45d1f6c|4d1e1ed9f06d4750c34405183dfdc6b9a9952b4fdeb372f3082552edede8746b|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
107|34ec2451b08481ac8083ba846e88efa900f3d1b610dd47df65f33a4f9d679014|59e781c08059d1c514b77f1976b63c66d8860993fd4016447c33d67f6edf3608|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0|0,1,1,1,1
108|a195e9a5100c8bd1f85ef5b3f705c63ea8ab3a5675766e8e79857c304da964b3|5fed84c5d57584c6a8042502d0c40f67cba6cc326f4198a4a71cc969dad9353e|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1
109|451d63d3d88bb52794892a57c09e19c8ef2abd53908419cfdb7d4ebb1b51ae20|c57f40f70b9d08bd7c238f8a5d9003263a07f3798522cf566afd624941545345|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
110|56ea00eaa9c2b8c81f0aaae4a2f94acd6b3e9ecae28ef8f3ad1c1d57b02683ec|a310aea43d806604a8d7203c347268a62c66d7e48cd73042d1bd5d069d1c6747|1,0,0,0,0|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0
111|4adbd67ca136ae45a4bf583f2d796ef60f8706fa22992fcccb2018cf4f35e918|7b66dd17ddc9943cb45d8679819a7572a3085bc861d11587cd9a051ef661c421|1,1,1,1,1|1,1,1,1,1|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0
112|8fc95bdb4d3393680bb184fdc1e48a190944c292d04544703437777b21b113f3|e027bd83dc3691e5eb38e772a4c37b46e9bf5e0511c014fbb8df5a9f0f9cb478|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
113|09d7cc823aad626e88a40d18142339a149931b9683e6d0d7f144ec8f4d3047b0|7f06129ec62ac6198b16dd2110f24e7e4bd524e3e0f4394b4c5980134d851a4e|1,1,1,1,1|0,0,0,0,0|0,1,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
114|12dd1176b260a649da8ac1fa47dbbd43b28e54142d68b590f989ee88653afe0d|8b02164824116a3ad346d3049e048feee1d6790a6707edb9ee1f78bf3e2f29b6|0,0,0,0,0|0,0,1,1,0|0,0,1,1,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
115|0c54ae98ef3f9cd29efbce0ed528dd8c2a3623c4192b3453631a7583251cd995|2fa4e4d12a0865104ab787a10052e9e3f9e43843da292f7a5f274ece708a2f96|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
116|482ba5c0b3cff06f8b23be95e8d34d6cefa0a6495037e33622f1e72db23ee653|d9183040843fa2a5f6fe1befa89084ad4dde54da9b6ba808a4d744e474941dc4|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
117|5ca1e8d742e9931dfd84dd0a76cb78bf478993f457a77b4d9f0cec118008f69d|567e81fd7b9717803eb156cc5a71ab335cc5383d7b687910d48cdb7b030c8119|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0
118|95f5312798c99b911a5f9dedba762e8d7029dc9cb25013429d86134aced37855|cabaffae1fd74c915a409929b139f1a0a1564374366fd77c7acb2b48ef22a264|0,0,1,0,0|0,0,0,0,0|1,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
119|0d1cc448e4bdfa8613d1085b4ef0135afae1f6f91c204dd9899f94e2dc12c66e|f25acab4fb4168b638ef8059ca04490ea13c16b2d0e7cfb221661ce763caca07|0,0,0,0,0|1,0,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
120|ec730a2997d9a557c4e013ad0b3e5976d8cf7aa58e263ad17870f87660d154cf|a3204657a536566a3469854104bdcc65f917ff58b9826398b466f52b0a29846d|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
121|e441724e00f925bd001ba6fcb721eb8249b5d8036623b5628efc839e5d1ca244|87bed34b832cf6ab0f01127908a9e5d3ab6a737030a8397544bee3f8b3419fdf|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0
122|c8367a8056bf23a539528cc84bdcd9733176c7647ef92d6d3a13d82759c16bdd|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|1,0,0,0,1|1,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|0,0,1,0,0
123|533dc3da5488ec28193a60d91172ac7d7d9a7dff0fc166964741e1259872dd71|0798eae77660a49d559688bc65ad8cb8e02a940eecd23c28971bb0fe296f804b|1,1,1,1,1|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|0,0,0,0,0|1,1,0,1,0
124|edf67ec7229bd6a9f1ea5847fe0b0ad1622cda9d071e5fe4fe947d4ada47d976|8b245a04c138105e7c29403b3d9d101973aab9aa9c1db618f2ece51fb92f4270|1,0,1,1,0|1,1,1,1,1|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
125|403ea9fb54feecd466bf8ff4cdac2b7ed1497ce9fbf2f2a360dc748a43c1a279|4788621eba9c333d326f0afb7b87fb7184f22ad7775a1c70da63b18f7ca345ab|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,1,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,0,0,0
126|7ecc9179a562ac64fd025ab0cbe6180338708882952eb21673d3673216d6d506|747f14d51abf86fd42f570f364a3de31392dab14234aca6c527c911f393bf6eb|1,1,1,1,1|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
127|0949104b242ea8c671809f503b8236da94bb457a69b56695ce30773bf7e23745|23ce54dc79dde64e8ba87ffdde120b2941baca710ca134598101cf9bbd61b181|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0
128|fc38b5640426546f0d6a77328757da122970595915ac84c35c104ba2808b408a|5a853fbf026b3c59b7ebb29ca0f9b146c6b6db3694c9c9897fa266e08f60626f|1,1,1,1,1|0,0,1,0,1|0,0,0,0,0|1,1,1,1,1|0,1,1,1,1|0,0,1,0,1|0,0,1,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0
129|2bcceec1a2c3413a3f6e2f855fd6971cd80774566c8f877c70a03faf0a06ad4a|bf21965bb9f71a2e133ccf845ae32c8e5a4587dd491bb45185a78599cfbcced5|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,0|1,1,1,1,1|0,0,1,0,0
130|16a6589b76726a476091e5baccb550e1a6fc64a50af952f89f4b12a2277cde46|6fd1755806eed7eaafd0ab92e785e35ad6782b1b83c7fdbd8790149d566d14b4|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0
131|75b266165a679dd04784095965392fa57c5424e1cafaee459a2a195ce3c72e37|a6e435381bc58a4ff3266abf5e41fa5e3860f9dd77fc38cb7ec3c2cfefc53f08|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0
132|8b0a0b9c3ea2367c375b7f3b86d3779e9336fd8a36772927f4d3f0ffa78b03d6|23039f14d7513cb7796a6f6fd0bf26d03a5a17d67682e525aea88c56ffbb28ea|1,1,1,1,1|1,0,1,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
133|e9a4369eccf3f843321eddcf76822a75a2faa54a3e99c6db7a65d1d2e3e42778|c0a648337ac2f95583fe557a423ee95d8d38af236885b2af6fb576ef2b668067|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|0,0,0,0,0|1,1,1,1,1|1,0,0,0,1
134|6cb2d42e534fbc8d271d5d4f33a602e33e8e7b96fdfe7ee2ae952280ca82d4b2|9326c5375eeff42bdb5263393759f642f53b6c68e99ff7bffd2eb960bf777c29|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
135|721b7b07273890a0742107c311637616e1208d3d8c86190041ed4e3b96331dd8|1add9e5eb59cd77d234950263c561082408119e566a440d5d26fed563ffefb1c|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
136|47df103c36307e792da5e537c3e07a4270dc8dc6f447427d9867abceafa046ab|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,0,0|0,0,0,0,0
137|6ed96224017fc53638761611bcf3a008e22934c16c713511d1559716f9156c5b|13026edd337e3a39d11515a5dbefbad60ac4b544538e4d23792a617051f464e7|1,0,0,0,1|0,0,1,0,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0
138|0a4aea496b0e055488d8c80e719d1818965400fa810a45d44124df2d33f1813e|3d4fc36750110b34996941c93abb9f70427380804ed8dac43e686d6eb528136d|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
139|4b4d5086bb7251ea0ee331143de70d67d874cadc4423989c8d8161ebe82fc235|6580c633f8db2a88301558610b1db5b4a355f2ac1241d2ea63e2ba12c5f23562|0,0,1,0,0|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
140|33720231e9d9a8d3f9558303bad0655ba35a1cbcfc83b9abf5d8a52514c496e8|285d650b319008d0c6c1e28e9aa085c014ad8403a643451110f083118812e7cc|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
141|052055c1fafdf06c4ce5d0358e4ba50d83e51c544d5dfa3017571e085b836d44|ebf846438e8c1c37f9e28378b682898baf76532d294a7607bb76128c636ca70d|1,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
142|b45d34b31c4f03dab74bd5fa0a22fc54e4290b63d72dbccc1515f78882cbacac|6691e854fa51b750a2bd13589e0e0efafbf24b83d9cfb5f94211ca2f0c9245c0|0,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1
143|92c2a23ced4b215b0e265b5aa8c4fd2bd94c5497195545a67c807100cd14854a|5a52774a7fa0bf446be242827b4a8189c78936e356750a03053b86c2efc37734|1,1,1,1,1|0,0,0,0,0|1,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
144|00d861ff9fafc4e1b89a679e595decb3e552cbf3346556cbe37dadcbef326aea|e7a96a0788e98691c201cde01acf1bd6505ad6feecdb6b4556c6d363ff7da190|0,0,0,0,0|0,0,1,0,1|1,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0
145|ccc01d04fbeb68dc328d4866463070d261772d38a24e3d5829c5831837c99073|db32d77983d3f4d52d9455a68c8ea958e73a88101859c6f239e3f9a6991a45ff|1,1,1,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
146|f4d2c07a527715a6419261f99c6794c9027b7cf3baaa63ee10c0d7da778cd6aa|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
